style	size	char	x	y	width	height	advance	bearing_x	bearing_y	baseline	ink	ascent	descent
B	22	2A	1904	87	10	10	10	0	-19	21	1	26	7
B	22	2B	1918	87	14	14	12	-1	-15	21	1	26	7
B	22	2C	1936	87	6	10	6	0	-4	21	1	26	7
B	22	2D	1946	87	8	4	8	0	-8	21	1	26	7
B	22	2E	1958	87	6	6	6	0	-5	21	1	26	7
B	22	2F	1968	87	11	24	9	-1	-19	21	1	26	7
B	22	30	1983	87	13	18	12	0	-17	21	1	26	7
B	22	31	2000	87	12	18	12	0	-17	21	1	26	7
B	22	32	2016	87	14	18	12	-1	-17	21	1	26	7
B	22	33	4	116	13	18	12	-1	-17	21	1	26	7
B	22	34	21	116	14	18	12	-1	-17	21	1	26	7
B	22	35	39	116	14	18	12	-1	-17	21	1	26	7
B	22	36	57	116	13	18	12	0	-17	21	1	26	7
B	22	37	74	116	13	18	12	0	-17	21	1	26	7
B	22	38	91	116	13	18	12	0	-17	21	1	26	7
B	22	39	108	116	13	18	12	-1	-17	21	1	26	7
B	22	3A	125	116	6	14	6	0	-13	21	1	26	7
B	22	3B	135	116	6	19	6	0	-13	21	1	26	7
B	22	3C	145	116	14	12	12	-1	-14	21	1	26	7
B	22	3D	163	116	14	10	12	-1	-13	21	1	26	7
B	22	3E	181	116	14	12	12	-1	-14	21	1	26	7
B	22	3F	199	116	12	19	10	-1	-18	21	1	26	7
B	22	40	215	116	21	22	21	0	-17	21	1	26	7
B	22	41	240	116	16	18	13	-1	-17	21	1	26	7
B	22	42	260	116	14	18	14	1	-17	21	1	26	7
B	22	43	278	116	15	18	14	0	-17	21	1	26	7
B	22	44	297	116	14	18	15	1	-17	21	1	26	7
B	22	45	315	116	12	18	13	1	-17	21	1	26	7
B	22	46	331	116	12	18	12	1	-17	21	1	26	7
B	22	47	347	116	15	18	15	0	-17	21	1	26	7
B	22	48	366	116	14	18	16	1	-17	21	1	26	7
B	22	49	384	116	5	18	6	1	-17	21	1	26	7
B	22	4A	393	116	12	18	12	-1	-17	21	1	26	7
B	22	4B	409	116	15	18	14	1	-17	21	1	26	7
B	22	4C	428	116	12	18	12	1	-17	21	1	26	7
B	22	4D	444	116	16	18	18	1	-17	21	1	26	7
B	22	4E	464	116	14	18	16	1	-17	21	1	26	7
B	22	4F	482	116	17	18	16	0	-17	21	1	26	7
B	22	50	503	116	13	18	14	1	-17	21	1	26	7
B	22	51	520	116	17	22	16	0	-17	21	1	26	7
B	22	52	541	116	14	18	14	1	-17	21	1	26	7
B	22	53	559	116	14	18	13	0	-17	21	1	26	7
B	22	54	577	116	15	18	13	-1	-17	21	1	26	7
B	22	55	596	116	14	18	16	1	-17	21	1	26	7
B	22	56	614	116	15	18	13	-1	-17	21	1	26	7
B	22	57	633	116	21	18	19	-1	-17	21	1	26	7
B	22	58	658	116	15	18	13	-1	-17	21	1	26	7
B	22	59	677	116	14	18	12	-1	-17	21	1	26	7
B	22	5A	695	116	14	18	13	0	-17	21	1	26	7
B	22	5B	713	116	7	24	7	1	-19	21	1	26	7
B	22	5C	724	116	11	24	9	-1	-19	21	1	26	7
B	22	5D	739	116	8	24	7	-1	-19	21	1	26	7
B	22	5E	751	116	12	12	12	0	-18	21	1	26	7
B	22	5F	767	116	14	4	12	-1	0	21	1	26	7
B	22	60	785	116	8	8	13	2	-21	21	1	26	7
B	22	61	797	116	12	14	12	0	-13	21	1	26	7
B	22	62	813	116	13	20	14	1	-19	21	1	26	7
B	22	63	830	116	12	14	11	0	-13	21	1	26	7
B	22	64	846	116	13	20	14	0	-19	21	1	26	7
B	22	65	863	116	13	14	12	0	-13	21	1	26	7
B	22	66	880	116	10	20	7	-1	-19	21	1	26	7
B	22	67	894	116	14	19	12	0	-13	21	1	26	7
B	22	68	912	116	12	20	13	1	-19	21	1	26	7
B	22	69	928	116	6	19	6	0	-18	21	1	26	7
B	22	6A	938	116	8	24	6	-2	-18	21	1	26	7
B	22	6B	950	116	12	20	12	1	-19	21	1	26	7
B	22	6C	966	116	6	20	6	1	-19	21	1	26	7
B	22	6D	976	116	19	14	20	1	-13	21	1	26	7
B	22	6E	999	116	12	14	13	1	-13	21	1	26	7
B	22	6F	1015	116	14	14	13	0	-13	21	1	26	7
B	22	70	1033	116	13	19	14	1	-13	21	1	26	7
B	22	71	1050	116	13	19	14	0	-13	21	1	26	7
B	22	72	1067	116	9	14	9	1	-13	21	1	26	7
B	22	73	1080	116	12	14	10	-1	-13	21	1	26	7
B	22	74	1096	116	10	18	8	-1	-17	21	1	26	7
B	22	75	1110	116	13	14	13	0	-13	21	1	26	7
B	22	76	1127	116	14	14	11	-1	-13	21	1	26	7
B	22	77	1145	116	20	14	18	-1	-13	21	1	26	7
B	22	78	1169	116	13	14	11	-1	-13	21	1	26	7
B	22	79	1186	116	14	19	11	-1	-13	21	1	26	7
B	22	7A	1204	116	12	14	10	-1	-13	21	1	26	7
B	22	7B	1220	116	9	24	7	-1	-19	21	1	26	7
B	22	7C	1233	116	4	27	6	1	-20	21	1	26	7
B	22	7D	1241	116	9	24	7	-1	-19	21	1	26	7
B	22	7E	1254	116	14	6	12	-1	-11	21	1	26	7
B	22	2039	1272	116	7	12	7	0	-12	21	1	26	7
B	22	203A	1283	116	7	12	7	0	-12	21	1	26	7
B	22	4E00	1294	116	24	4	22	-1	-10	21	1	26	7
B	22	4E09	1322	116	22	19	22	0	-17	21	1	26	7
B	22	4E66	1348	116	22	24	22	0	-20	21	1	26	7
B	22	4E8C	1374	116	22	17	22	0	-16	21	1	26	7
B	22	4E94	1400	116	22	19	22	0	-17	21	1	26	7
B	22	4ECA	1426	116	24	24	22	-1	-20	21	1	26	7
B	22	516D	1454	116	22	24	22	0	-20	21	1	26	7
B	22	5171	1480	116	23	24	22	0	-20	21	1	26	7
B	22	5206	1507	116	24	24	22	-1	-20	21	1	26	7
B	22	524D	1535	116	22	24	22	0	-20	21	1	26	7
B	22	5468	1561	116	22	23	22	-1	-19	21	1	26	7
B	22	56DB	1587	116	21	21	22	0	-18	21	1	26	7
B	22	56F4	1612	116	22	23	22	0	-19	21	1	26	7
B	22	5747	1638	116	23	24	22	-1	-20	21	1	26	7
B	22	591A	1665	116	22	24	22	0	-20	21	1	26	7
B	22	5929	1691	116	24	22	22	-1	-18	21	1	26	7
B	22	5C0F	1719	116	24	24	22	-1	-20	21	1	26	7
B	22	5E74	1747	116	22	24	22	0	-20	21	1	26	7
B	22	5EA6	1773	116	24	24	22	-1	-20	21	1	26	7
B	22	5F53	1801	116	20	24	22	1	-20	21	1	26	7
B	22	5F55	1825	116	22	23	22	0	-19	21	1	26	7
B	22	603B	1851	116	23	24	22	0	-20	21	1	26	7
B	22	60C5	1878	116	24	24	22	-1	-20	21	1	26	7
B	22	6309	1906	116	24	24	22	-1	-20	21	1	26	7
B	22	6570	1934	116	24	24	22	-1	-20	21	1	26	7
B	22	65E0	1962	116	24	22	22	-1	-18	21	1	26	7
B	22	65E5	1990	116	18	22	22	2	-18	21	1	26	7
B	22	65F6	2012	116	23	23	22	0	-20	21	1	26	7
B	22	660E	4	147	22	23	22	0	-19	21	1	26	7
B	22	661F	30	147	22	22	22	0	-19	21	1	26	7
B	22	6682	56	147	22	24	22	0	-20	21	1	26	7
B	22	6700	82	147	23	23	22	0	-19	21	1	26	7
B	22	6708	109	147	21	23	22	-1	-19	21	1	26	7
B	22	671F	134	147	23	24	22	-1	-20	21	1	26	7
B	22	672C	161	147	24	24	22	-1	-20	21	1	26	7
B	22	6B21	189	147	24	24	22	-1	-20	21	1	26	7
B	22	6D3B	217	147	24	24	22	-1	-20	21	1	26	7
B	22	6EE1	245	147	23	24	22	-1	-20	21	1	26	7
B	22	7684	272	147	22	24	22	0	-20	21	1	26	7
B	22	79D2	298	147	23	24	22	-1	-20	21	1	26	7
B	22	7B2C	325	147	22	24	22	0	-20	21	1	26	7
B	22	7C4D	351	147	23	24	22	-1	-20	21	1	26	7
B	22	7EC6	378	147	23	24	22	-1	-20	21	1	26	7
B	22	8303	405	147	23	24	22	0	-20	21	1	26	7
B	22	8BB0	432	147	23	22	22	0	-19	21	1	26	7
B	22	8BE6	459	147	23	24	22	-1	-20	21	1	26	7
B	22	8BFB	486	147	24	24	22	-1	-20	21	1	26	7
B	22	8DC3	514	147	24	24	22	-1	-20	21	1	26	7
B	22	8FD1	542	147	24	24	22	-1	-20	21	1	26	7
B	22	8FDB	570	147	24	24	22	-1	-20	21	1	26	7
B	22	949F	598	147	23	24	22	-1	-20	21	1	26	7
B	22	957F	625	147	23	24	22	0	-20	21	1	26	7
B	22	9605	652	147	20	24	22	1	-20	21	1	26	7
B	22	9875	676	147	22	23	22	0	-19	21	1	26	7
B	22	9996	702	147	22	24	22	0	-20	21	1	26	7
B	22	FF0C	728	147	7	11	22	2	-6	21	1	26	7
R	24	20	739	147	1	1	5	0	0	22	0	28	7
R	24	21	744	147	4	19	8	2	-19	22	1	28	7
R	24	22	752	147	8	7	11	2	-19	22	1	28	7
R	24	23	764	147	13	18	13	0	-18	22	1	28	7
R	24	24	781	147	11	24	13	1	-21	22	1	28	7
R	24	25	796	147	22	18	22	0	-18	22	1	28	7
R	24	26	822	147	16	18	16	0	-18	22	1	28	7
R	24	27	842	147	3	7	7	2	-19	22	1	28	7
R	24	28	849	147	6	25	8	2	-20	22	1	28	7
R	24	29	859	147	5	25	8	1	-20	22	1	28	7
R	24	2A	868	147	9	8	11	1	-19	22	1	28	7
R	24	2B	881	147	13	13	13	0	-15	22	1	28	7
R	24	2C	898	147	5	9	7	1	-4	22	1	28	7
R	24	2D	907	147	7	2	8	1	-8	22	1	28	7
R	24	2E	918	147	4	4	7	1	-4	22	1	28	7
R	24	2F	926	147	9	24	9	0	-19	22	1	28	7
R	24	30	939	147	12	18	13	1	-18	22	1	28	7
R	24	31	955	147	10	18	13	2	-18	22	1	28	7
R	24	32	969	147	12	18	13	1	-18	22	1	28	7
R	24	33	985	147	12	18	13	0	-18	22	1	28	7
R	24	34	1001	147	13	18	13	0	-18	22	1	28	7
R	24	35	1018	147	13	18	13	0	-18	22	1	28	7
R	24	36	1035	147	12	18	13	1	-18	22	1	28	7
R	24	37	1051	147	12	18	13	1	-18	22	1	28	7
R	24	38	1067	147	12	18	13	1	-18	22	1	28	7
R	24	39	1083	147	11	18	13	1	-18	22	1	28	7
R	24	3A	1098	147	4	13	7	1	-13	22	1	28	7
R	24	3B	1106	147	5	18	7	1	-13	22	1	28	7
R	24	3C	1115	147	13	11	13	0	-14	22	1	28	7
R	24	3D	1132	147	13	8	13	0	-13	22	1	28	7
R	24	3E	1149	147	13	11	13	0	-14	22	1	28	7
R	24	3F	1166	147	10	19	11	1	-19	22	1	28	7
R	24	40	1180	147	21	22	23	1	-18	22	1	28	7
R	24	41	1205	147	15	18	15	0	-18	22	1	28	7
R	24	42	1224	147	13	18	16	2	-18	22	1	28	7
R	24	43	1241	147	14	18	15	1	-18	22	1	28	7
R	24	44	1259	147	14	18	17	2	-18	22	1	28	7
R	24	45	1277	147	11	18	14	2	-18	22	1	28	7
R	24	46	1292	147	11	18	13	2	-18	22	1	28	7
R	24	47	1307	147	14	18	17	1	-18	22	1	28	7
R	24	48	1325	147	14	18	17	2	-18	22	1	28	7
R	24	49	1343	147	3	18	7	2	-18	22	1	28	7
R	24	4A	1350	147	11	18	13	0	-18	22	1	28	7
R	24	4B	1365	147	14	18	16	2	-18	22	1	28	7
R	24	4C	1383	147	11	18	13	2	-18	22	1	28	7
R	24	4D	1398	147	16	18	19	2	-18	22	1	28	7
R	24	4E	1418	147	13	18	17	2	-18	22	1	28	7
R	24	4F	1435	147	16	18	18	1	-18	22	1	28	7
R	24	50	1455	147	12	18	15	2	-18	22	1	28	7
R	24	51	1471	147	16	22	18	1	-18	22	1	28	7
R	24	52	1491	147	13	18	15	2	-18	22	1	28	7
R	24	53	1508	147	13	18	14	1	-18	22	1	28	7
R	24	54	1525	147	14	18	14	0	-18	22	1	28	7
R	24	55	1543	147	13	18	17	2	-18	22	1	28	7
R	24	56	1560	147	14	18	14	0	-18	22	1	28	7
R	24	57	1578	147	21	18	21	0	-18	22	1	28	7
R	24	58	1603	147	14	18	14	0	-18	22	1	28	7
R	24	59	1621	147	13	18	13	0	-18	22	1	28	7
R	24	5A	1638	147	13	18	14	1	-18	22	1	28	7
R	24	5B	1655	147	6	23	8	2	-19	22	1	28	7
R	24	5C	1665	147	10	24	9	0	-19	22	1	28	7
R	24	5D	1679	147	6	23	8	0	-19	22	1	28	7
R	24	5E	1689	147	11	11	13	1	-18	22	1	28	7
R	24	5F	1704	147	14	2	13	0	2	22	1	28	7
R	24	60	1722	147	6	6	15	3	-21	22	1	28	7
R	24	61	1732	147	11	13	14	1	-13	22	1	28	7
R	24	62	1747	147	12	19	15	2	-19	22	1	28	7
R	24	63	1763	147	11	13	12	1	-13	22	1	28	7
R	24	64	1778	147	12	19	15	1	-19	22	1	28	7
R	24	65	1794	147	12	13	13	1	-13	22	1	28	7
R	24	66	1810	147	9	20	8	0	-20	22	1	28	7
R	24	67	1823	147	13	19	14	1	-13	22	1	28	7
R	24	68	1840	147	11	19	15	2	-19	22	1	28	7
R	24	69	1855	147	4	19	7	1	-19	22	1	28	7
R	24	6A	1863	147	7	25	7	-2	-19	22	1	28	7
R	24	6B	1874	147	11	20	13	2	-20	22	1	28	7
R	24	6C	1889	147	4	20	7	2	-20	22	1	28	7
R	24	6D	1897	147	19	13	22	2	-13	22	1	28	7
R	24	6E	1920	147	11	13	15	2	-13	22	1	28	7
R	24	6F	1935	147	13	13	15	1	-13	22	1	28	7
R	24	70	1952	147	12	19	15	2	-13	22	1	28	7
R	24	71	1968	147	12	19	15	1	-13	22	1	28	7
R	24	72	1984	147	8	13	9	2	-13	22	1	28	7
R	24	73	1996	147	11	13	11	0	-13	22	1	28	7
R	24	74	2011	147	9	17	9	0	-17	22	1	28	7
R	24	75	2024	147	11	13	15	2	-13	22	1	28	7
R	24	76	4	176	13	13	13	0	-13	22	1	28	7
R	24	77	21	176	19	13	19	0	-13	22	1	28	7
R	24	78	44	176	12	13	12	0	-13	22	1	28	7
R	24	79	60	176	13	19	13	0	-13	22	1	28	7
R	24	7A	77	176	11	13	11	0	-13	22	1	28	7
R	24	7B	92	176	8	23	8	0	-19	22	1	28	7
R	24	7C	104	176	2	27	6	2	-20	22	1	28	7
R	24	7D	110	176	8	23	8	0	-19	22	1	28	7
R	24	7E	122	176	12	4	13	1	-11	22	1	28	7
R	24	2039	138	176	5	10	7	1	-12	22	1	28	7
R	24	203A	147	176	6	10	7	1	-12	22	1	28	7
R	24	4E00	157	176	23	2	24	1	-10	22	1	28	7
R	24	4E09	184	176	22	19	24	1	-18	22	1	28	7
R	24	4E0A	210	176	22	22	24	1	-21	22	1	28	7
R	24	4E66	236	176	22	24	24	1	-21	22	1	28	7
R	24	4E8C	262	176	22	17	24	1	-17	22	1	28	7
R	24	4E94	288	176	22	19	24	1	-18	22	1	28	7
R	24	4ECA	314	176	24	24	24	0	-21	22	1	28	7
R	24	4F73	342	176	24	24	24	0	-21	22	1	28	7
R	24	516D	370	176	22	24	24	1	-21	22	1	28	7
R	24	5171	396	176	22	24	24	1	-21	22	1	28	7
R	24	5206	422	176	22	23	24	1	-20	22	1	28	7
R	24	524D	448	176	22	24	24	1	-21	22	1	28	7
R	24	5468	474	176	22	22	24	0	-19	22	1	28	7
R	24	56DB	500	176	20	20	24	2	-18	22	1	28	7
R	24	56F4	524	176	22	23	24	1	-20	22	1	28	7
R	24	5747	550	176	23	24	24	0	-21	22	1	28	7
R	24	591A	577	176	22	24	24	1	-21	22	1	28	7
R	24	5929	603	176	23	22	24	1	-19	22	1	28	7
R	24	5C0F	630	176	24	24	24	0	-21	22	1	28	7
R	24	5E73	658	176	22	22	24	1	-19	22	1	28	7
R	24	5E74	684	176	22	24	24	1	-21	22	1	28	7
R	24	5EA6	710	176	24	24	24	0	-21	22	1	28	7
R	24	5F53	738	176	20	24	24	2	-21	22	1	28	7
R	24	5F55	762	176	22	23	24	1	-20	22	1	28	7
R	24	603B	788	176	22	23	24	1	-21	22	1	28	7
R	24	60C5	814	176	23	24	24	0	-21	22	1	28	7
R	24	6309	841	176	24	24	24	0	-21	22	1	28	7
R	24	6570	869	176	24	24	24	0	-21	22	1	28	7
R	24	65E0	897	176	23	22	24	0	-19	22	1	28	7
R	24	65E5	924	176	16	22	24	4	-19	22	1	28	7
R	24	65F6	944	176	23	23	24	1	-21	22	1	28	7
R	24	660E	971	176	22	23	24	1	-20	22	1	28	7
R	24	661F	997	176	22	22	24	1	-20	22	1	28	7
R	24	6682	1023	176	22	24	24	1	-21	22	1	28	7
R	24	6700	1049	176	23	23	24	1	-20	22	1	28	7
R	24	6708	1076	176	20	22	24	0	-19	22	1	28	7
R	24	671F	1100	176	23	23	24	0	-20	22	1	28	7
R	24	672C	1127	176	24	24	24	0	-21	22	1	28	7
R	24	6EE1	1155	176	22	24	24	1	-21	22	1	28	7
R	24	7684	1181	176	21	24	24	2	-21	22	1	28	7
R	24	79D2	1206	176	23	24	24	0	-21	22	1	28	7
R	24	7B2C	1233	176	22	24	24	1	-21	22	1	28	7
R	24	7C4D	1259	176	23	24	24	0	-21	22	1	28	7
R	24	7D2F	1286	176	22	23	24	1	-20	22	1	28	7
R	24	7EC6	1312	176	23	24	24	0	-21	22	1	28	7
R	24	8303	1339	176	22	24	24	1	-21	22	1	28	7
R	24	8BA1	1365	176	23	24	24	1	-21	22	1	28	7
R	24	8BB0	1392	176	23	22	24	1	-20	22	1	28	7
R	24	8BE6	1419	176	23	24	24	0	-21	22	1	28	7
R	24	8BFB	1446	176	23	24	24	0	-21	22	1	28	7
R	24	8F83	1473	176	24	24	24	0	-21	22	1	28	7
R	24	8FD1	1501	176	24	23	24	0	-21	22	1	28	7
R	24	8FDB	1529	176	24	22	24	0	-20	22	1	28	7
R	24	949F	1557	176	23	24	24	0	-21	22	1	28	7
R	24	957F	1584	176	23	24	24	1	-21	22	1	28	7
R	24	9605	1611	176	20	24	24	2	-21	22	1	28	7
R	24	9875	1635	176	22	22	24	1	-19	22	1	28	7
R	24	9AD8	1661	176	22	24	24	1	-21	22	1	28	7
R	24	FF0C	1687	176	5	10	24	3	-6	22	1	28	7
B	24	20	1696	176	1	1	5	0	0	22	0	28	7
B	24	21	1701	176	6	21	8	1	-20	22	1	28	7
B	24	22	1711	176	10	9	11	1	-20	22	1	28	7
B	24	23	1725	176	15	20	13	-1	-19	22	1	28	7
B	24	24	1744	176	13	26	13	0	-22	22	1	28	7
B	24	25	1761	176	24	20	22	-1	-19	22	1	28	7
B	24	26	1789	176	18	20	16	-1	-19	22	1	28	7
B	24	27	1811	176	5	9	7	1	-20	22	1	28	7
B	24	28	1820	176	8	27	8	1	-21	22	1	28	7
B	24	29	1832	176	7	27	8	0	-21	22	1	28	7
B	24	2A	1843	176	11	10	11	0	-20	22	1	28	7
B	24	2B	1858	176	15	15	13	-1	-16	22	1	28	7
B	24	2C	1877	176	7	11	7	0	-5	22	1	28	7
B	24	2D	1888	176	9	4	8	0	-9	22	1	28	7
B	24	2E	1901	176	6	6	7	0	-5	22	1	28	7
B	24	2F	1911	176	11	26	9	-1	-20	22	1	28	7
B	24	30	1926	176	14	20	13	0	-19	22	1	28	7
B	24	31	1944	176	12	20	13	1	-19	22	1	28	7
B	24	32	1960	176	15	20	13	-1	-19	22	1	28	7
B	24	33	1979	176	14	20	13	-1	-19	22	1	28	7
B	24	34	1997	176	15	20	13	-1	-19	22	1	28	7
B	24	35	2016	176	15	20	13	-1	-19	22	1	28	7
B	24	36	4	207	14	20	13	0	-19	22	1	28	7
B	24	37	22	207	14	20	13	0	-19	22	1	28	7
B	24	38	40	207	14	20	13	0	-19	22	1	28	7
B	24	39	58	207	13	20	13	0	-19	22	1	28	7
B	24	3A	75	207	6	15	7	0	-14	22	1	28	7
B	24	3B	85	207	7	20	7	0	-14	22	1	28	7
B	24	3C	96	207	15	13	13	-1	-15	22	1	28	7
B	24	3D	115	207	15	10	13	-1	-14	22	1	28	7
B	24	3E	134	207	15	13	13	-1	-15	22	1	28	7
B	24	3F	153	207	12	21	11	0	-20	22	1	28	7
B	24	40	169	207	23	24	23	0	-19	22	1	28	7
B	24	41	196	207	17	20	15	-1	-19	22	1	28	7
B	24	42	217	207	15	20	16	1	-19	22	1	28	7
B	24	43	236	207	16	20	15	0	-19	22	1	28	7
B	24	44	256	207	16	20	17	1	-19	22	1	28	7
B	24	45	276	207	13	20	14	1	-19	22	1	28	7
B	24	46	293	207	13	20	13	1	-19	22	1	28	7
B	24	47	310	207	16	20	17	0	-19	22	1	28	7
B	24	48	330	207	16	20	17	1	-19	22	1	28	7
B	24	49	350	207	5	20	7	1	-19	22	1	28	7
B	24	4A	359	207	13	20	13	-1	-19	22	1	28	7
B	24	4B	376	207	16	20	16	1	-19	22	1	28	7
B	24	4C	396	207	13	20	13	1	-19	22	1	28	7
B	24	4D	413	207	18	20	19	1	-19	22	1	28	7
B	24	4E	435	207	15	20	17	1	-19	22	1	28	7
B	24	4F	454	207	18	20	18	0	-19	22	1	28	7
B	24	50	476	207	14	20	15	1	-19	22	1	28	7
B	24	51	494	207	18	24	18	0	-19	22	1	28	7
B	24	52	516	207	15	20	15	1	-19	22	1	28	7
B	24	53	535	207	15	20	14	0	-19	22	1	28	7
B	24	54	554	207	16	20	14	-1	-19	22	1	28	7
B	24	55	574	207	15	20	17	1	-19	22	1	28	7
B	24	56	593	207	16	20	14	-1	-19	22	1	28	7
B	24	57	613	207	23	20	21	-1	-19	22	1	28	7
B	24	58	640	207	16	20	14	-1	-19	22	1	28	7
B	24	59	660	207	15	20	13	-1	-19	22	1	28	7
B	24	5A	679	207	15	20	14	0	-19	22	1	28	7
B	24	5B	698	207	8	25	8	1	-20	22	1	28	7
B	24	5C	710	207	12	26	9	-1	-20	22	1	28	7
B	24	5D	726	207	8	25	8	-1	-20	22	1	28	7
B	24	5E	738	207	13	13	13	0	-19	22	1	28	7
B	24	5F	755	207	16	4	13	-1	1	22	1	28	7
B	24	60	775	207	8	8	15	2	-22	22	1	28	7
B	24	61	787	207	13	15	14	0	-14	22	1	28	7
B	24	62	804	207	14	21	15	1	-20	22	1	28	7
B	24	63	822	207	13	15	12	0	-14	22	1	28	7
B	24	64	839	207	14	21	15	0	-20	22	1	28	7
B	24	65	857	207	14	15	13	0	-14	22	1	28	7
B	24	66	875	207	11	22	8	-1	-21	22	1	28	7
B	24	67	890	207	15	21	14	0	-14	22	1	28	7
B	24	68	909	207	13	21	15	1	-20	22	1	28	7
B	24	69	926	207	6	21	7	0	-20	22	1	28	7
B	24	6A	936	207	9	27	7	-3	-20	22	1	28	7
B	24	6B	949	207	13	22	13	1	-21	22	1	28	7
B	24	6C	966	207	6	22	7	1	-21	22	1	28	7
B	24	6D	976	207	21	15	22	1	-14	22	1	28	7
B	24	6E	1001	207	13	15	15	1	-14	22	1	28	7
B	24	6F	1018	207	15	15	15	0	-14	22	1	28	7
B	24	70	1037	207	14	21	15	1	-14	22	1	28	7
B	24	71	1055	207	14	21	15	0	-14	22	1	28	7
B	24	72	1073	207	10	15	9	1	-14	22	1	28	7
B	24	73	1087	207	13	15	11	-1	-14	22	1	28	7
B	24	74	1104	207	11	19	9	-1	-18	22	1	28	7
B	24	75	1119	207	13	15	15	1	-14	22	1	28	7
B	24	76	1136	207	15	15	13	-1	-14	22	1	28	7
B	24	77	1155	207	21	15	19	-1	-14	22	1	28	7
B	24	78	1180	207	14	15	12	-1	-14	22	1	28	7
B	24	79	1198	207	15	21	13	-1	-14	22	1	28	7
B	24	7A	1217	207	13	15	11	-1	-14	22	1	28	7
B	24	7B	1234	207	10	25	8	-1	-20	22	1	28	7
B	24	7C	1248	207	4	29	6	1	-21	22	1	28	7
B	24	7D	1256	207	10	25	8	-1	-20	22	1	28	7
B	24	7E	1270	207	14	6	13	0	-12	22	1	28	7
B	24	2039	1288	207	7	12	7	0	-13	22	1	28	7
B	24	203A	1299	207	8	12	7	0	-13	22	1	28	7
B	24	4E00	1311	207	25	4	24	0	-11	22	1	28	7
B	24	4E09	1340	207	24	21	24	0	-19	22	1	28	7
B	24	4E0A	1368	207	24	24	24	0	-22	22	1	28	7
B	24	4E66	1396	207	24	26	24	0	-22	22	1	28	7
B	24	4E8C	1424	207	24	19	24	0	-18	22	1	28	7
B	24	4E94	1452	207	24	21	24	0	-19	22	1	28	7
B	24	4ECA	1480	207	26	26	24	-1	-22	22	1	28	7
B	24	4F73	1510	207	26	26	24	-1	-22	22	1	28	7
B	24	516D	1540	207	24	26	24	0	-22	22	1	28	7
B	24	5171	1568	207	24	26	24	0	-22	22	1	28	7
B	24	5206	1596	207	25	25	24	0	-21	22	1	28	7
B	24	524D	1625	207	24	26	24	0	-22	22	1	28	7
B	24	5468	1653	207	24	24	24	-1	-20	22	1	28	7
B	24	56DB	1681	207	22	22	24	1	-19	22	1	28	7
B	24	56F4	1707	207	24	25	24	0	-21	22	1	28	7
B	24	5747	1735	207	25	26	24	-1	-22	22	1	28	7
B	24	591A	1764	207	24	26	24	0	-22	22	1	28	7
B	24	5929	1792	207	25	24	24	0	-20	22	1	28	7
B	24	5C0F	1821	207	26	26	24	-1	-22	22	1	28	7
B	24	5E73	1851	207	24	24	24	0	-20	22	1	28	7
B	24	5E74	1879	207	24	26	24	0	-22	22	1	28	7
B	24	5EA6	1907	207	26	26	24	-1	-22	22	1	28	7
B	24	5F53	1937	207	22	26	24	1	-22	22	1	28	7
B	24	5F55	1963	207	24	25	24	0	-21	22	1	28	7
B	24	603B	1991	207	24	25	24	0	-22	22	1	28	7
B	24	60C5	2019	207	25	26	24	-1	-22	22	1	28	7
B	24	6309	4	240	26	26	24	-1	-22	22	1	28	7
B	24	6570	34	240	26	26	24	-1	-22	22	1	28	7
B	24	65E0	64	240	26	24	24	-1	-20	22	1	28	7
B	24	65E5	94	240	18	24	24	3	-20	22	1	28	7
B	24	65F6	116	240	25	25	24	0	-22	22	1	28	7
B	24	660E	145	240	24	25	24	0	-21	22	1	28	7
B	24	661F	173	240	24	24	24	0	-21	22	1	28	7
B	24	6682	201	240	24	26	24	0	-22	22	1	28	7
B	24	6700	229	240	25	25	24	0	-21	22	1	28	7
B	24	6708	258	240	22	24	24	-1	-20	22	1	28	7
B	24	671F	284	240	25	25	24	-1	-21	22	1	28	7
B	24	672C	313	240	26	26	24	-1	-22	22	1	28	7
B	24	6EE1	343	240	24	26	24	0	-22	22	1	28	7
B	24	7684	371	240	23	26	24	1	-22	22	1	28	7
B	24	79D2	398	240	25	26	24	-1	-22	22	1	28	7
B	24	7B2C	427	240	24	26	24	0	-22	22	1	28	7
B	24	7C4D	455	240	25	26	24	-1	-22	22	1	28	7
B	24	7D2F	484	240	24	25	24	0	-21	22	1	28	7
B	24	7EC6	512	240	25	26	24	-1	-22	22	1	28	7
B	24	8303	541	240	25	26	24	0	-22	22	1	28	7
B	24	8BA1	570	240	25	26	24	0	-22	22	1	28	7
B	24	8BB0	599	240	25	24	24	0	-21	22	1	28	7
B	24	8BE6	628	240	25	26	24	-1	-22	22	1	28	7
B	24	8BFB	657	240	25	26	24	-1	-22	22	1	28	7
B	24	8F83	686	240	26	26	24	-1	-22	22	1	28	7
B	24	8FD1	716	240	26	25	24	-1	-22	22	1	28	7
B	24	8FDB	746	240	26	24	24	-1	-21	22	1	28	7
B	24	949F	776	240	25	26	24	-1	-22	22	1	28	7
B	24	957F	805	240	25	26	24	0	-22	22	1	28	7
B	24	9605	834	240	22	26	24	1	-22	22	1	28	7
B	24	9875	860	240	24	24	24	0	-20	22	1	28	7
B	24	9AD8	888	240	24	26	24	0	-22	22	1	28	7
